,DataYear,BuildingType,PrimaryPropertyType,CouncilDistrictCode,Neighborhood,Latitude,Longitude,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),LargestPropertyUseType,LargestPropertyUseTypeGFA,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,ENERGYSTARScore,SiteEnergyUseWN(kBtu),DefaultData,ComplianceStatus,Outlier,TotalGHGEmissions,Multifamily Housing,Supermarket/Grocery Store,Other - Restaurant/Bar,Single Family Home,Outpatient Rehabilitation/Physical Therapy,Self-Storage Facility,Convenience Store without Gas Station,Bank Branch,Other - Public Services,Other - Technology/Science,Adult Education,"Repair Services (Vehicle, Shoe, Locksmith, etc)",Fast Food Restaurant,Urgent Care/Clinic/Other Outpatient,Other - Lodging/Residential,Courthouse,Lifestyle Center,Parking,Other,Residence Hall/Dormitory,Performing Arts,Movie Theater,Enclosed Mall,Restaurant,Other/Specialty Hospital,Non-Refrigerated Warehouse,nan,Fire Station,Refrigerated Warehouse,Other - Education,Senior Care Community,Medical Office,Laboratory,Pre-school/Daycare,Vocational School,Museum,Distribution Center,Hotel,Strip Mall,Worship Facility,Vocat,Data Center,Library,Food Sales,Prison/Incarceration,Financial Office,Bar/Nightclub,Swimming Pool,College/University,Other - Services,Residential Care Facility,Other - Recreation,Office,Police Station,Other - Utility,K-12 School,Other - Entertainment/Public Assembly,Automobile Dealership,Fitness Center/Health Club/Gym,Food Service,Manufacturing/Industrial Plant,"Personal Services (Health/Beauty, Dry Cleaning, etc)",Retail Store,Other - Mall,Social/Meeting Hall,Convention Center,Wholesale Club/Supercenter,Hospital (General Medical & Surgical),outlier,pct_LargestPropertyUseTypeGFA,pct_SecondLargestPropertyUseTypeGFA,pct_ThirdLargestPropertyUseTypeGFA,LargestPropertyUseType_SiteEnergyUseWN(kBtu),LargestPropertyUseType_Electricity(kBtu),LargestPropertyUseType_NaturalGas(kBtu),LargestPropertyUseType_TotalGHGEmissions,LargestPropertyUseType_pct_Electricity(kBtu),LargestPropertyUseType_pct_NaturalGas(kBtu),SecondLargestPropertyUseType_SiteEnergyUseWN(kBtu),SecondLargestPropertyUseType_Electricity(kBtu),SecondLargestPropertyUseType_NaturalGas(kBtu),SecondLargestPropertyUseType_TotalGHGEmissions,SecondLargestPropertyUseType_pct_Electricity(kBtu),SecondLargestPropertyUseType_pct_NaturalGas(kBtu),ThirdLargestPropertyUseType_SiteEnergyUseWN(kBtu),ThirdLargestPropertyUseType_Electricity(kBtu),ThirdLargestPropertyUseType_NaturalGas(kBtu),ThirdLargestPropertyUseType_TotalGHGEmissions,ThirdLargestPropertyUseType_pct_Electricity(kBtu),ThirdLargestPropertyUseType_pct_NaturalGas(kBtu),BuildingType_SiteEnergyUseWN(kBtu),BuildingType_Electricity(kBtu),BuildingType_NaturalGas(kBtu),BuildingType_TotalGHGEmissions,BuildingType_pct_Electricity(kBtu),BuildingType_pct_NaturalGas(kBtu),LargestPropertyUseType_SiteEnergyUseWN(kBtu)^1xBuildingType_SiteEnergyUseWN(kBtu)^1,LargestPropertyUseType_SiteEnergyUseWN(kBtu)^1xSecondLargestPropertyUseType_SiteEnergyUseWN(kBtu)^1,LargestPropertyUseType_SiteEnergyUseWN(kBtu)^1xThirdLargestPropertyUseType_SiteEnergyUseWN(kBtu)^1,LargestPropertyUseType_SiteEnergyUseWN(kBtu)^1xLargestPropertyUseType_TotalGHGEmissions^1,LargestPropertyUseType_SiteEnergyUseWN(kBtu)^1xBuildingType_TotalGHGEmissions^1,LargestPropertyUseType_SiteEnergyUseWN(kBtu)^1xSecondLargestPropertyUseType_TotalGHGEmissions^1,LargestPropertyUseType_SiteEnergyUseWN(kBtu)^1xThirdLargestPropertyUseType_TotalGHGEmissions^1,BuildingType_SiteEnergyUseWN(kBtu)^1xSecondLargestPropertyUseType_SiteEnergyUseWN(kBtu)^1,BuildingType_SiteEnergyUseWN(kBtu)^1xThirdLargestPropertyUseType_SiteEnergyUseWN(kBtu)^1,BuildingType_SiteEnergyUseWN(kBtu)^1xLargestPropertyUseType_TotalGHGEmissions^1,BuildingType_SiteEnergyUseWN(kBtu)^1xBuildingType_TotalGHGEmissions^1,BuildingType_SiteEnergyUseWN(kBtu)^1xSecondLargestPropertyUseType_TotalGHGEmissions^1,BuildingType_SiteEnergyUseWN(kBtu)^1xThirdLargestPropertyUseType_TotalGHGEmissions^1,SecondLargestPropertyUseType_SiteEnergyUseWN(kBtu)^1xThirdLargestPropertyUseType_SiteEnergyUseWN(kBtu)^1,SecondLargestPropertyUseType_SiteEnergyUseWN(kBtu)^1xLargestPropertyUseType_TotalGHGEmissions^1,SecondLargestPropertyUseType_SiteEnergyUseWN(kBtu)^1xBuildingType_TotalGHGEmissions^1,SecondLargestPropertyUseType_SiteEnergyUseWN(kBtu)^1xSecondLargestPropertyUseType_TotalGHGEmissions^1,SecondLargestPropertyUseType_SiteEnergyUseWN(kBtu)^1xThirdLargestPropertyUseType_TotalGHGEmissions^1,ThirdLargestPropertyUseType_SiteEnergyUseWN(kBtu)^1xLargestPropertyUseType_TotalGHGEmissions^1,ThirdLargestPropertyUseType_SiteEnergyUseWN(kBtu)^1xBuildingType_TotalGHGEmissions^1,ThirdLargestPropertyUseType_SiteEnergyUseWN(kBtu)^1xSecondLargestPropertyUseType_TotalGHGEmissions^1,ThirdLargestPropertyUseType_SiteEnergyUseWN(kBtu)^1xThirdLargestPropertyUseType_TotalGHGEmissions^1,LargestPropertyUseType_TotalGHGEmissions^1xBuildingType_TotalGHGEmissions^1,LargestPropertyUseType_TotalGHGEmissions^1xSecondLargestPropertyUseType_TotalGHGEmissions^1,LargestPropertyUseType_TotalGHGEmissions^1xThirdLargestPropertyUseType_TotalGHGEmissions^1,BuildingType_TotalGHGEmissions^1xSecondLargestPropertyUseType_TotalGHGEmissions^1,BuildingType_TotalGHGEmissions^1xThirdLargestPropertyUseType_TotalGHGEmissions^1,SecondLargestPropertyUseType_TotalGHGEmissions^1xThirdLargestPropertyUseType_TotalGHGEmissions^1
2155,2015.0,NonResidential,Worship Facility,7,MAGNOLIA / QUEEN ANNE,47.64000193,-122.3973945,1965.0,1.0,1.0,20140.0,0.0,20140.0,Worship Facility,22000.0,Parking,0.0,0,0.0,34.0,1308570.0,No,Compliant,non identifié comme outlier,47.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0923535253227408,0.0,0.0,1400490.723918157,447484.3103448276,650317.025862069,39.62594827586207,0.4628969341596847,0.5272981346980322,12512561.12698399,8505302.55324074,2313602.986111111,295.34363425925926,0.7770975531301773,0.1985497425453371,0.0,0.0,0.0,0.0,0.0,0.0,7834139.812121039,5471288.173865698,1663159.263520871,163.8363266787659,0.7171151940112505,0.2629793029697545,10971640136753.447,17523725790799.998,0.0,55495772.98680551,229451255.7544365,413626020.1483694,0.0,98025153276503.38,0.0,310435218.9809801,1283516689.505788,2313763323.406978,0.0,0.0,495822100.0164301,2050012052.3885763,3695505277.134585,0.0,0.0,0.0,0.0,0.0,6492.169806680018,11703.271574762533,0.0,48388.016144993955,0.0,0.0
2156,2016.0,NonResidential,Worship Facility,1,SOUTHWEST,47.56342,-122.38509,1923.0,1.0,2.0,37816.0,0.0,37816.0,Worship Facility,19407.0,K-12 School,18701.0,0,0.0,60.0,1565229.75,False,Compliant,non identifié comme outlier,43.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5131954728157394,0.4945261265072985,0.0,1400490.723918157,447484.3103448276,650317.025862069,39.62594827586207,0.4628969341596847,0.5272981346980322,1630426.4166666667,512111.5,885725.1666666666,50.61000000000001,0.3486272737485996,0.6513803894162529,0.0,0.0,0.0,0.0,0.0,0.0,7834139.812121039,5471288.173865698,1663159.263520871,163.8363266787659,0.7171151940112505,0.2629793029697545,10971640136753.447,2283397072572.7866,0.0,55495772.98680551,229451255.7544365,70878835.53749794,0.0,12772988501542.18,0.0,310435218.9809801,1283516689.505788,396485815.8914459,0.0,0.0,64607192.85443248,267123075.02668968,82515880.94750002,0.0,0.0,0.0,0.0,0.0,6492.169806680018,2005.4692422413798,0.0,8291.756493212342,0.0,0.0
2157,2016.0,NonResidential,Worship Facility,4,NORTHEAST,47.66516,-122.2738,1972.0,1.0,1.0,26366.0,0.0,26366.0,Worship Facility,26386.0,Parking,0.0,0,0.0,88.0,996850.0,False,Compliant,non identifié comme outlier,32.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0007585526814835,0.0,0.0,1400490.723918157,447484.3103448276,650317.025862069,39.62594827586207,0.4628969341596847,0.5272981346980322,12512561.12698399,8505302.55324074,2313602.986111111,295.34363425925926,0.7770975531301773,0.1985497425453371,0.0,0.0,0.0,0.0,0.0,0.0,7834139.812121039,5471288.173865698,1663159.263520871,163.8363266787659,0.7171151940112505,0.2629793029697545,10971640136753.447,17523725790799.998,0.0,55495772.98680551,229451255.7544365,413626020.1483694,0.0,98025153276503.38,0.0,310435218.9809801,1283516689.505788,2313763323.406978,0.0,0.0,495822100.0164301,2050012052.3885763,3695505277.134585,0.0,0.0,0.0,0.0,0.0,6492.169806680018,11703.271574762533,0.0,48388.016144993955,0.0,0.0
2158,2015.0,NonResidential,Worship Facility,6,NORTHWEST,47.68358093,-122.3547242,1951.0,1.0,2.0,41600.0,0.0,41600.0,Worship Facility,41600.0,0,0.0,0,0.0,60.0,1481282.0,No,Compliant,non identifié comme outlier,31.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,1400490.723918157,447484.3103448276,650317.025862069,39.62594827586207,0.4628969341596847,0.5272981346980322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7834139.812121039,5471288.173865698,1663159.263520871,163.8363266787659,0.7171151940112505,0.2629793029697545,10971640136753.447,0.0,0.0,55495772.98680551,229451255.7544365,0.0,0.0,0.0,0.0,310435218.9809801,1283516689.505788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6492.169806680018,0.0,0.0,0.0,0.0,0.0
2159,2015.0,NonResidential,Worship Facility,1,SOUTHWEST,47.56646894,-122.38738808,1949.0,1.0,2.0,21364.0,0.0,21364.0,Worship Facility,15364.0,K-12 School,6000.0,0,0.0,84.0,1224852.0,No,Compliant,non identifié comme outlier,41.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.7191537165324845,0.2808462834675154,0.0,1400490.723918157,447484.3103448276,650317.025862069,39.62594827586207,0.4628969341596847,0.5272981346980322,1630426.4166666667,512111.5,885725.1666666666,50.61000000000001,0.3486272737485996,0.6513803894162529,0.0,0.0,0.0,0.0,0.0,0.0,7834139.812121039,5471288.173865698,1663159.263520871,163.8363266787659,0.7171151940112505,0.2629793029697545,10971640136753.447,2283397072572.7866,0.0,55495772.98680551,229451255.7544365,70878835.53749794,0.0,12772988501542.18,0.0,310435218.9809801,1283516689.505788,396485815.8914459,0.0,0.0,64607192.85443248,267123075.02668968,82515880.94750002,0.0,0.0,0.0,0.0,0.0,6492.169806680018,2005.4692422413798,0.0,8291.756493212342,0.0,0.0
2160,2016.0,NonResidential,Worship Facility,1,SOUTHWEST,47.56633,-122.38725,1949.0,1.0,2.0,21364.0,0.0,21364.0,Worship Facility,15364.0,K-12 School,6000.0,0,0.0,86.0,1110209.25,False,Compliant,non identifié comme outlier,43.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.7191537165324845,0.2808462834675154,0.0,1400490.723918157,447484.3103448276,650317.025862069,39.62594827586207,0.4628969341596847,0.5272981346980322,1630426.4166666667,512111.5,885725.1666666666,50.61000000000001,0.3486272737485996,0.6513803894162529,0.0,0.0,0.0,0.0,0.0,0.0,7834139.812121039,5471288.173865698,1663159.263520871,163.8363266787659,0.7171151940112505,0.2629793029697545,10971640136753.447,2283397072572.7866,0.0,55495772.98680551,229451255.7544365,70878835.53749794,0.0,12772988501542.18,0.0,310435218.9809801,1283516689.505788,396485815.8914459,0.0,0.0,64607192.85443248,267123075.02668968,82515880.94750002,0.0,0.0,0.0,0.0,0.0,6492.169806680018,2005.4692422413798,0.0,8291.756493212342,0.0,0.0
2161,2015.0,NonResidential,Worship Facility,4,NORTHEAST,47.65896482,-122.3123803,1926.0,1.0,2.0,47992.0,0.0,47992.0,Worship Facility,37800.0,Other,10206.0,0,0.0,19.0,3648423.0,No,Compliant,non identifié comme outlier,108.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.7876312718786465,0.2126604434072345,0.0,1400490.723918157,447484.3103448276,650317.025862069,39.62594827586207,0.4628969341596847,0.5272981346980322,4226637.270833333,3158354.7647058824,791367.2941176471,69.5264705882353,0.7352917600983055,0.2586811217909543,0.0,0.0,0.0,0.0,0.0,0.0,7834139.812121039,5471288.173865698,1663159.263520871,163.8363266787659,0.7171151940112505,0.2629793029697545,10971640136753.447,5919366291168.838,0.0,55495772.98680551,229451255.7544365,97371177.1255921,0.0,33112067314830.03,0.0,310435218.9809801,1283516689.505788,544680091.2315567,0.0,0.0,167484509.87487248,692476724.6568974,293863171.89773285,0.0,0.0,0.0,0.0,0.0,6492.169806680018,2755.0523273326576,0.0,11390.961548115727,0.0,0.0
2162,2016.0,NonResidential,Worship Facility,4,NORTHEAST,47.67984,-122.27739,1946.0,1.0,1.0,24295.0,0.0,24295.0,Worship Facility,24295.0,0,0.0,0,0.0,53.0,227074.2969,False,Compliant,non identifié comme outlier,1.509999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,1400490.723918157,447484.3103448276,650317.025862069,39.62594827586207,0.4628969341596847,0.5272981346980322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7834139.812121039,5471288.173865698,1663159.263520871,163.8363266787659,0.7171151940112505,0.2629793029697545,10971640136753.447,0.0,0.0,55495772.98680551,229451255.7544365,0.0,0.0,0.0,0.0,310435218.9809801,1283516689.505788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6492.169806680018,0.0,0.0,0.0,0.0,0.0
2163,2016.0,NonResidential,Worship Facility,4,NORTHEAST,47.67816,-122.28998,1955.0,1.0,1.0,29079.0,0.0,29079.0,Worship Facility,29079.0,0,0.0,0,0.0,78.0,930746.8749999998,False,Compliant,non identifié comme outlier,22.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,1400490.723918157,447484.3103448276,650317.025862069,39.62594827586207,0.4628969341596847,0.5272981346980322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7834139.812121039,5471288.173865698,1663159.263520871,163.8363266787659,0.7171151940112505,0.2629793029697545,10971640136753.447,0.0,0.0,55495772.98680551,229451255.7544365,0.0,0.0,0.0,0.0,310435218.9809801,1283516689.505788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6492.169806680018,0.0,0.0,0.0,0.0,0.0
2164,2016.0,NonResidential,Worship Facility,3,EAST,47.63193,-122.32126,1929.0,1.0,1.0,37700.0,0.0,37700.0,Worship Facility,52225.0,0,0.0,0,0.0,38.0,4195549.5,False,Compliant,non identifié comme outlier,150.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.3852785145888593,0.0,0.0,1400490.723918157,447484.3103448276,650317.025862069,39.62594827586207,0.4628969341596847,0.5272981346980322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7834139.812121039,5471288.173865698,1663159.263520871,163.8363266787659,0.7171151940112505,0.2629793029697545,10971640136753.447,0.0,0.0,55495772.98680551,229451255.7544365,0.0,0.0,0.0,0.0,310435218.9809801,1283516689.505788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6492.169806680018,0.0,0.0,0.0,0.0,0.0
2165,2016.0,NonResidential,Worship Facility,7,DOWNTOWN,47.61636,-122.35094,1948.0,1.0,2.0,20920.0,0.0,20920.0,Worship Facility,20920.0,0,0.0,0,0.0,15.0,1208581.375,False,Compliant,non identifié comme outlier,42.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,1400490.723918157,447484.3103448276,650317.025862069,39.62594827586207,0.4628969341596847,0.5272981346980322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7834139.812121039,5471288.173865698,1663159.263520871,163.8363266787659,0.7171151940112505,0.2629793029697545,10971640136753.447,0.0,0.0,55495772.98680551,229451255.7544365,0.0,0.0,0.0,0.0,310435218.9809801,1283516689.505788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6492.169806680018,0.0,0.0,0.0,0.0,0.0
2166,2015.0,NonResidential,Worship Facility,1,SOUTHWEST,47.5170917,-122.3779648,1971.0,1.0,1.0,23772.000000000004,0.0,23772.0,Worship Facility,23772.0,0,0.0,0,0.0,89.0,344505.0,No,Compliant,non identifié comme outlier,1.9699999999999989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,1400490.723918157,447484.3103448276,650317.025862069,39.62594827586207,0.4628969341596847,0.5272981346980322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7834139.812121039,5471288.173865698,1663159.263520871,163.8363266787659,0.7171151940112505,0.2629793029697545,10971640136753.447,0.0,0.0,55495772.98680551,229451255.7544365,0.0,0.0,0.0,0.0,310435218.9809801,1283516689.505788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6492.169806680018,0.0,0.0,0.0,0.0,0.0
2167,2016.0,NonResidential,Worship Facility,4,NORTHEAST,47.6709,-122.27054,2008.0,1.0,2.0,70292.0,0.0,70292.0,Worship Facility,70292.0,0,0.0,0,0.0,37.0,2145036.25,False,Compliant,non identifié comme outlier,57.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,1400490.723918157,447484.3103448276,650317.025862069,39.62594827586207,0.4628969341596847,0.5272981346980322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7834139.812121039,5471288.173865698,1663159.263520871,163.8363266787659,0.7171151940112505,0.2629793029697545,10971640136753.447,0.0,0.0,55495772.98680551,229451255.7544365,0.0,0.0,0.0,0.0,310435218.9809801,1283516689.505788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6492.169806680018,0.0,0.0,0.0,0.0,0.0
2168,2016.0,NonResidential,Worship Facility,5,North,47.71856,-122.32084,1961.0,1.0,2.0,76475.0,0.0,76475.0,Worship Facility,45442.0,Other - Education,31033.0,0,0.0,78.45738123160041,1913404.25,False,Compliant,non identifié comme outlier,67.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5942072572736188,0.4057927427263811,0.0,1400490.723918157,447484.3103448276,650317.025862069,39.62594827586207,0.4628969341596847,0.5272981346980322,2299892.4375,1003234.5,1114848.0,66.2025,0.4563410528567629,0.5436691167617739,0.0,0.0,0.0,0.0,0.0,0.0,7834139.812121039,5471288.173865698,1663159.263520871,163.8363266787659,0.7171151940112505,0.2629793029697545,10971640136753.447,3220978024728.2695,0.0,55495772.98680551,229451255.7544365,92715987.15019178,0.0,18017678908214.848,0.0,310435218.9809801,1283516689.505788,518639640.9119431,0.0,0.0,91135418.76842134,376805928.7162731,152258629.09359375,0.0,0.0,0.0,0.0,0.0,6492.169806680018,2623.336840732759,0.0,10846.374416951,0.0,0.0
